Date,tbl_liquidity_index,tbl_liquidity_30d_change,S&P 500,Bitcoin
2020-10-14,66.6428129,-1.40255,3488.67,11429.51
2020-10-13,66.2984534,-1.82998,3511.93,11425.9
2020-10-12,66.1148994,-2.01354,3534.22,11555.36
2020-10-11,66.0633896,-1.94881,3477.13,11384.18
2020-10-10,66.0633896,-1.67361,3477.13,11296.36
2020-10-09,66.0331978,-1.16383,3477.13,11064.46
2020-10-08,65.9566277,-0.86483,3446.83,10915.69
2020-10-07,65.938804,-1.37965,3419.45,10668.97
2020-10-06,65.8697472,-1.42381,3360.95,10604.41
2020-10-05,68.1858509,0.892289,3408.63,10793.34
2020-10-04,68.1330916,0.828035,3348.44,10669.58
2020-10-03,68.1330916,0.691288,3348.44,10549.33
2020-10-02,68.1680286,0.536994,3348.44,10575.98
2020-10-01,68.4718293,0.707354,3380.8,10619.45
2020-09-30,68.3091687,1.051666,3363,10784.49
2020-09-29,68.7930192,1.741612,3335.47,10844.64
2020-09-28,68.6672056,1.615799,3351.6,10709.65
2020-09-27,68.6465662,1.655519,3298.46,10775.27
2020-09-26,68.6465662,1.999344,3298.46,10750.72
2020-09-25,68.669435,1.833619,3298.46,10692.72
2020-09-24,68.6863385,1.763546,3246.59,10760.07
2020-09-23,68.2891547,1.245228,3236.92,10246.19
2020-09-22,68.3680358,1.133779,3315.57,10538.46
2020-09-21,68.5149858,1.280729,3281.06,10462.26
2020-09-20,68.8296227,1.421116,3319.47,10938.27
2020-09-19,68.8296227,1.291951,3319.47,11094.35
2020-09-18,68.8694194,1.441945,3319.47,10944.59
2020-09-17,68.7666565,1.326165,3357.01,10948.99
2020-09-16,68.1577637,0.937339,3385.49,10974.9
2020-09-15,68.1986771,0.707364,3401.2,10796.95
2020-09-14,68.0453629,0.55405,3383.54,10680.84
2020-09-13,68.128437,0.672512,3340.97,10323.76
2020-09-12,68.128437,0.918576,3340.97,10442.17
2020-09-11,68.0122023,0.617681,3340.97,10400.91
2020-09-10,67.7370028,0.586496,3339.19,10363.14
2020-09-09,67.1970276,-0.49612,3398.96,10242.35
2020-09-08,66.8214605,-0.98504,3331.84,10131.52
2020-09-07,67.3184553,-0.48805,3426.96,10369.56
2020-09-06,67.2935615,-0.51252,3426.96,10280.35
2020-09-05,67.2935615,-0.48644,3426.96,10169.57
2020-09-04,67.3050567,-0.57216,3426.96,10511.81
2020-09-03,67.4418033,-0.09067,3455.06,10245.3
2020-09-02,67.6310343,-0.22706,3580.84,11414.03
2020-09-01,67.7644757,-0.25527,3526.65,11970.48
2020-08-31,67.2575026,-0.76224,3500.31,11680.82
2020-08-30,67.0514068,-0.87184,3508.01,11711.51
2020-08-29,67.0514068,-1.12021,3508.01,11506.87
2020-08-28,66.9910475,-0.92531,3508.01,11542.5
2020-08-27,66.6472219,-1.26236,3484.55,11323.4
2020-08-26,66.8358162,-0.88133,3478.73,11488.36
2020-08-25,66.9227927,-0.67478,3443.62,11366.14
2020-08-24,67.0439272,-0.55365,3431.28,11774.6
2020-08-23,67.2342565,-0.33059,3397.16,11664.85
2020-08-22,67.2342565,-0.05178,3397.16,11681.83
2020-08-21,67.4085064,0.352206,3397.16,11592.49
2020-08-20,67.5376712,0.749063,3385.51,11878.37
2020-08-19,67.4274745,0.840407,3374.85,11758.28
2020-08-18,67.4404912,0.732553,3389.78,11991.23
2020-08-17,67.2204245,0.512487,3381.99,12254.4
2020-08-16,67.4913129,0.864849,3372.85,11892.8
2020-08-15,67.4913129,0.913506,3372.85,11865.7
2020-08-14,67.4559246,0.85265,3372.85,11768.87
2020-08-13,67.2098606,1.224849,3373.43,11784.14
2020-08-12,67.3945212,1.276121,3380.35,11584.93
2020-08-11,67.1505069,1.049439,3333.69,11410.53
2020-08-10,67.6931474,1.59208,3360.47,11878.11
2020-08-09,67.8065035,1.652331,3351.28,11675.74
2020-08-08,67.8065035,1.805969,3351.28,11754.05
2020-08-07,67.8060775,1.703757,3351.28,11601.47
2020-08-06,67.7799972,1.908856,3349.16,11779.77
2020-08-05,67.8772162,2.202142,3327.77,11747.02
2020-08-04,67.5324776,1.761938,3306.51,11205.89
2020-08-03,67.858099,2.087559,3294.61,11246.35
2020-08-02,68.0197428,2.417767,3271.12,11053.61
2020-08-01,68.0197428,2.441564,3271.12,11759.59
2020-07-31,67.9232501,2.629358,3271.12,11323.47
2020-07-30,68.1716186,3.048788,3246.22,11111.21
2020-07-29,67.9163579,2.827817,3258.44,11100.47
2020-07-28,67.9095801,2.591642,3218.44,10912.82
2020-07-27,67.7171496,2.399212,3239.41,10990.87
2020-07-26,67.5975754,2.263216,3215.63,9905.167
2020-07-25,67.5975754,2.294456,3215.63,9677.113
2020-07-24,67.5648497,2.724055,3215.63,9536.893
2020-07-23,67.286032,2.284013,3235.66,9581.072
2020-07-22,67.0563007,1.986541,3276.02,9525.363
2020-07-21,66.7886083,1.901523,3257.3,9374.888
2020-07-20,66.5870676,1.699982,3251.84,9164.231
2020-07-19,66.707938,1.810918,3224.73,9185.817
2020-07-18,66.707938,1.897446,3224.73,9159.04
2020-07-17,66.6264641,2.080731,3224.73,9151.392
2020-07-16,66.5778065,2.31528,3215.57,9132.228
2020-07-15,66.6032751,2.000103,3226.56,9192.837
2020-07-14,65.9850114,1.079735,3197.52,9243.213
2020-07-13,66.1184001,1.213124,3155.22,9243.614
2020-07-12,66.1010677,1.27452,3185.04,9276.5
2020-07-11,66.1010677,1.230561,3185.04,9240.346
2020-07-10,66.1541726,1.689889,3185.04,9278.808
2020-07-09,66.0005345,2.066113,3152.05,9277.968
2020-07-08,66.1023206,2.314777,3169.94,9428.333
2020-07-07,65.8711408,2.037826,3145.32,9252.278
2020-07-06,65.6750743,1.841759,3179.72,9375.475
2020-07-05,65.7705399,1.804131,3130.01,9073.943
2020-07-04,65.7705399,1.584736,3130.01,9132.488
2020-07-03,65.6019754,1.504762,3130.01,9087.304
2020-07-02,65.5781786,0.725386,3130.01,9123.41
2020-07-01,65.2938918,0.21376,3115.86,9228.326
2020-06-30,65.1228309,-0.20412,3100.29,9137.993
2020-06-29,65.0885409,-0.3548,3053.24,9190.854
2020-06-28,65.317938,-0.27695,3009.05,9143.582
2020-06-27,65.317938,-0.38495,3009.05,9045.391
2020-06-26,65.3343598,0.07697,3009.05,9162.918
2020-06-25,65.303119,-0.0722,3083.76,9264.813
2020-06-24,64.8407943,-0.51431,3050.33,9313.61
2020-06-23,65.0020193,-0.33262,3131.29,9629.658
2020-06-22,65.0697598,-0.26488,3117.86,9648.718
2020-06-21,64.8870851,-0.48213,3097.74,9303.63
2020-06-20,64.8870851,-0.10411,3097.74,9332.341
2020-06-19,64.8970202,0.257322,3097.74,9288.019
2020-06-18,64.8104917,0.412178,3115.34,9411.84
2020-06-17,64.5457326,0.112431,3113.49,9480.255
2020-06-16,64.2625267,-0.38818,3124.74,9538.024
2020-06-15,64.603172,-0.04753,3066.59,9450.702
2020-06-14,64.9052762,0.270286,3041.31,9386.788
2020-06-13,64.9052762,0.676737,3041.31,9475.277
2020-06-12,64.8265473,0.350953,3041.31,9480.844
2020-06-11,64.8705071,0.907675,3002.1,9321.781
2020-06-10,64.4642835,0.551389,3190.14,9870.094
2020-06-09,63.9344219,-0.56018,3207.18,9795.7
2020-06-08,63.7875436,-0.70705,3232.39,9771.489
2020-06-07,63.8333152,-0.65917,3193.93,9758.852
2020-06-06,63.8333152,-1.07919,3193.93,9653.679
2020-06-05,63.9664092,-1.28464,3193.93,9665.533
2020-06-04,64.1858037,-1.42007,3112.35,9800.637
2020-06-03,64.0972134,-1.66736,3122.87,9656.718
2020-06-02,64.8527922,-1.08697,3080.82,9529.804
2020-06-01,65.0801321,-0.85963,3055.73,10167.27
2020-05-31,65.3269532,-0.68007,3044.31,9461.059
2020-05-30,65.4433407,0.2717,3044.31,9700.414
2020-05-29,65.5948842,1.043475,3044.31,9439.124
2020-05-28,65.7028901,1.331992,3029.73,9525.751
2020-05-27,65.2573894,1.491228,3036.13,9181.018
2020-05-26,65.3753171,2.127202,2991.77,8835.053
2020-05-25,65.3550993,2.106984,2955.45,8906.935
2020-05-24,65.3346387,2.019704,2955.45,8790.368
2020-05-23,65.3346387,2.204681,2955.45,9209.287
2020-05-22,65.3692143,2.938651,2955.45,9182.578
2020-05-21,64.9911927,2.731815,2948.51,9081.762
2020-05-20,64.6396987,1.978913,2971.61,9522.981
2020-05-19,64.398314,1.741827,2922.94,9729.038
2020-05-18,64.433302,1.776815,2953.91,9726.575
2020-05-17,64.6507028,1.979014,2863.7,9670.739
2020-05-16,64.6507028,2.036458,2863.7,9377.014
2020-05-15,64.6349904,2.013176,2863.7,9328.197
2020-05-14,64.228539,1.572291,2852.5,9733.721
2020-05-13,64.4755941,2.74009,2820,9269.988
2020-05-12,63.9628325,2.218852,2870.12,8804.478
2020-05-11,63.9128941,2.168913,2930.32,8601.796
2020-05-10,64.494597,2.780908,2929.8,8756.431
2020-05-09,64.494597,2.862258,2929.8,9593.897
2020-05-08,64.4924839,3.100536,2929.8,9842.666
2020-05-07,64.9125009,2.985369,2881.19,9951.519
2020-05-06,65.2510486,2.559666,2848.42,9268.762
2020-05-05,65.6058708,2.758614,2868.44,9003.07
2020-05-04,65.7645719,2.917315,2842.74,8912.655
2020-05-03,65.939766,3.099892,2830.71,8897.469
2020-05-02,65.939766,3.989847,2830.71,8988.596
2020-05-01,66.0070261,5.417322,2830.71,8864.767
2020-04-30,65.1716411,4.730376,2912.43,8658.554
2020-04-29,64.5514096,5.190176,2939.51,8801.038
2020-04-28,64.3708979,4.908411,2863.39,7807.058
2020-04-27,63.7661613,4.303674,2878.48,7795.601
2020-04-26,63.2481152,3.820196,2836.74,7679.867
2020-04-25,63.2481152,4.152159,2836.74,7569.936
2020-04-24,63.3149344,4.291806,2836.74,7550.901
2020-04-23,63.1299577,7.419381,2797.8,7429.725
2020-04-22,62.4305632,9.898376,2799.31,7117.207
2020-04-21,62.2593773,10.09894,2736.56,6880.323
2020-04-20,62.6607855,10.50035,2823.16,6881.959
2020-04-19,62.6564874,10.4213,2874.56,7189.425
2020-04-18,62.6564874,11.93222,2874.56,7257.665
2020-04-17,62.6716891,9.285857,2874.56,7096.185
2020-04-16,62.614245,6.902054,2799.55,7116.804
2020-04-15,62.6218146,8.274434,2783.36,6642.11
2020-04-14,62.6562484,10.84127,2846.06,6842.428
2020-04-13,61.7355042,9.920521,2761.63,6845.038
2020-04-12,61.7439809,9.856102,2789.82,6971.092
2020-04-11,61.7439809,11.49392,2789.82,6859.083
2020-04-10,61.7136892,8.000391,2789.82,6865.493
2020-04-09,61.6323395,7.143611,2789.82,7302.09
2020-04-08,61.3919479,11.66622,2749.98,7334.098
2020-04-07,61.9271315,7.507961,2659.41,7176.415
2020-04-06,62.6913826,8.272212,2663.68,7271.781
2020-04-05,62.8472572,8.351554,2488.65,6791.129
2020-04-04,62.8472572,4.990421,2488.65,6867.527
2020-04-03,62.839874,4.178903,2488.65,6733.387
2020-04-02,61.949919,5.011146,2526.9,6793.625
2020-04-01,60.5897044,4.081781,2470.5,6606.776
2020-03-31,60.4412647,4.82297,2584.59,6438.645
2020-03-30,59.3612339,3.874019,2626.65,6429.842
2020-03-29,59.4624873,4.122485,2541.47,5922.043
2020-03-28,59.4624873,2.120087,2541.47,6242.194
2020-03-27,59.427919,1.56485,2541.47,6469.798
2020-03-26,59.0959566,1.165044,2630.07,6716.441
2020-03-25,59.0231283,1.111304,2475.56,6681.063
2020-03-24,55.7105764,-3.73513,2447.33,6734.804
2020-03-23,52.5321871,-6.91352,2237.4,6416.315
2020-03-22,52.1604333,-7.34112,2304.92,5830.255
2020-03-21,52.1604333,-7.7794,2304.92,6185.067
2020-03-20,52.2351824,-7.90269,2304.92,6198.778
2020-03-19,50.7242647,-9.59152,2409.39,6191.193
2020-03-18,53.3858324,-7.6417,2398.1,5238.439
2020-03-17,55.7121913,-5.27631,2529.19,5225.629
2020-03-16,54.3473808,-6.64112,2386.13,5014.48
2020-03-15,51.8149829,-9.17234,2711.02,5392.315
2020-03-14,51.8149829,-9.08615,2711.02,5200.366
2020-03-13,51.8878785,-8.90299,2711.02,5563.707
2020-03-12,50.25006,-10.4832,2480.64,4970.788
2020-03-11,53.7132984,-6.52388,2741.38,7911.43
2020-03-10,54.4887283,-6.08986,2882.23,7909.729
2020-03-09,49.7257289,-10.8529,2746.56,7923.645
2020-03-08,54.4191709,-6.15678,2972.37,8108.116
2020-03-07,54.4191709,-6.71822,2972.37,8909.954
2020-03-06,54.4957028,-6.24991,2972.37,9122.546
2020-03-05,57.8568358,-2.45066,3023.94,9078.763
2020-03-04,58.6609709,-1.06135,3130.12,8755.246
2020-03-03,56.9387734,-2.8478,3003.37,8787.786
2020-03-02,56.5079234,-3.27865,3090.23,8869.67
2020-03-01,55.6182946,-4.17815,2954.22,8562.454
2020-02-29,55.4872151,-4.44092,2954.22,8599.509
2020-02-28,55.3400022,-5.30937,2954.22,8672.455
2020-02-27,57.3424,-3.33969,2978.76,8784.494
2020-02-26,57.8630691,-2.76616,3116.39,8820.522
2020-02-25,57.9309131,-3.50081,3128.21,9341.705
2020-02-24,57.9118239,-3.5199,3225.89,9650.175
2020-02-23,59.4457093,-2.08418,3337.75,9924.515
2020-02-22,59.4457093,-2.63228,3337.75,9663.182
2020-02-21,59.5015507,-3.12067,3337.75,9686.441
2020-02-20,59.9398319,-2.45399,3373.23,9608.476
2020-02-19,60.1378746,-2.65639,3386.15,9633.387
2020-02-18,60.3157893,-2.53304,3370.29,10142
2020-02-17,61.0275333,-1.82129,3380.16,9690.143
2020-02-16,60.9885046,-1.77374,3380.16,9934.433
2020-02-15,60.9885046,-1.71701,3380.16,9889.425
2020-02-14,60.9873245,-1.72752,3380.16,10312.12
2020-02-13,60.9011294,-1.4361,3373.94,10214.38
2020-02-12,60.7908669,-1.3687,3379.45,10326.05
2020-02-11,60.7332412,-1.41336,3357.75,10208.24
2020-02-10,60.237177,-1.90943,3352.09,9856.611
2020-02-09,60.5785877,-1.58722,3327.71,10116.67
2020-02-08,60.5785877,-0.91353,3327.71,9865.119
2020-02-07,60.5759507,-0.67662,3327.71,9795.944
2020-02-06,61.1373868,0.158699,3345.78,9729.802
2020-02-05,60.7456078,-0.3411,3334.69,9613.424
2020-02-04,60.307493,-1.10386,3297.59,9180.963
2020-02-03,59.7223219,-1.68903,3248.92,9293.521
2020-02-02,59.7865766,-1.53519,3225.52,9344.365
2020-02-01,59.7865766,-2.0167,3225.52,9392.875
2020-01-31,59.7964468,-1.80135,3225.52,9350.529
2020-01-30,59.9281394,-1.70251,3283.66,9508.994
2020-01-29,60.6493678,-0.89026,3273.4,9316.63
2020-01-28,60.6820929,-1.42418,3276.24,9358.59
2020-01-27,60.6292291,-1.47705,3243.63,8909.819
2020-01-26,61.4317241,-0.76042,3295.47,8596.83
2020-01-25,61.4317241,-0.62206,3295.47,8367.848
2020-01-24,61.5298885,-0.09234,3295.47,8445.434
2020-01-23,62.0779927,0.455768,3325.54,8406.516
2020-01-22,62.6222158,0.504985,3321.75,8680.876
2020-01-21,62.3938225,0.116469,3320.79,8745.895
2020-01-20,62.7942678,0.516915,3329.62,8657.643
2020-01-19,62.8488276,0.668247,3329.62,8706.245
2020-01-18,62.8488276,0.450261,3329.62,8942.809
2020-01-17,62.7622412,0.261645,3329.62,8929.038
2020-01-16,62.7055112,0.394775,3316.81,8723.786
2020-01-15,62.7148423,0.381566,3289.29,8807.01
2020-01-14,62.3372292,0.002538,3283.15,8827.764
2020-01-13,62.1595656,-0.17513,3288.13,8144.195
2020-01-12,62.1466025,-0.1491,3265.35,8192.494
2020-01-11,62.1466025,0.644372,3265.35,8037.537
2020-01-10,62.1658125,0.496645,3265.35,8166.554
2020-01-09,61.4921213,0.702231,3274.7,7879.072
2020-01-08,61.2525695,0.601661,3253.05,8079.863
2020-01-07,60.9786882,-0.03034,3237.18,8163.692
2020-01-06,61.086711,0.077679,3246.28,7769.219
2020-01-05,61.4113496,0.315516,3234.85,7411.317
2020-01-04,61.4113496,0.108176,3234.85,7410.657
2020-01-03,61.3217667,-0.05423,3234.85,7344.884
2020-01-02,61.8032812,0.526831,3257.85,6985.47
2020-01-01,61.5977964,-0.28549,3230.78,7200.174
2019-12-31,61.6306503,-0.59825,3230.78,7193.599
2019-12-30,61.5396297,-0.80081,3221.29,7292.995
2019-12-29,62.1062768,-0.18225,3240.02,7422.653
2019-12-28,62.1062768,-0.07688,3240.02,7317.99
2019-12-27,62.1921447,-0.08232,3240.02,7290.089
2019-12-26,62.0537794,0.12374,3239.91,7238.967
2019-12-25,61.6222244,-0.08776,3223.38,7275.156
2019-12-24,61.6222244,0.016599,3223.38,7322.532
2019-12-23,62.1172306,0.511605,3224.01,7355.628
2019-12-22,62.2773532,0.696215,3221.22,7511.589
2019-12-21,62.2773532,0.605819,3221.22,7191.158
2019-12-20,62.1805809,0.942016,3221.22,7218.816
2019-12-19,62.3985669,0.916188,3205.37,7202.844
2019-12-18,62.500596,1.175993,3191.14,7276.803
2019-12-17,62.3107358,0.71298,3192.52,6640.515
2019-12-16,62.3332761,0.73552,3191.45,6932.48
2019-12-15,62.3346912,0.621665,3168.8,7152.302
2019-12-14,62.3346912,0.971666,3168.8,7124.674
2019-12-13,62.295707,1.181436,3168.8,7269.685
2019-12-12,61.5022304,0.855199,3168.57,7243.134
2019-12-11,61.6691672,0.348283,3141.63,7217.427
2019-12-10,60.7898904,-0.47567,3132.52,7278.12
2019-12-09,60.650909,-0.61466,3135.96,7400.899
2019-12-08,61.0090316,-0.2805,3145.91,7564.345
2019-12-07,61.0090316,0.150395,3145.91,7556.238
2019-12-06,61.0958332,-0.65691,3145.91,7546.997
2019-12-05,61.3031732,-0.41688,3117.43,7448.308
2019-12-04,61.3760008,-0.72757,3112.76,7252.035
2019-12-03,61.2764497,-1.27908,3093.2,7320.145
2019-12-02,61.8832821,-0.67224,3113.87,7321.988
2019-12-01,62.2288988,-0.20859,3140.98,7424.292
2019-11-30,62.3404416,0.927953,3140.98,7569.63
2019-11-29,62.2885223,0.72382,3140.98,7761.244
2019-11-28,62.1831548,1.35362,3153.63,7463.106
2019-11-27,62.274469,1.471961,3153.63,7531.664
2019-11-26,61.9300397,1.074607,3140.52,7218.371
2019-11-25,61.709989,0.854557,3133.64,7146.134
2019-11-24,61.6056254,0.638674,3110.29,7047.917
2019-11-23,61.6056254,0.900605,3110.29,7397.797
2019-11-22,61.581138,1.388456,3110.29,7296.578
2019-11-21,61.6715342,2.195465,3103.54,7642.75
2019-11-20,61.2385652,2.031744,3108.46,8027.268
2019-11-19,61.4823794,1.947628,3120.18,8206.146
2019-11-18,61.3246026,1.789851,3122.03,8309.286
2019-11-17,61.5977556,2.049111,3120.46,8577.976
2019-11-16,61.5977556,2.043285,3120.46,8550.761
2019-11-15,61.7130261,2.38375,3120.46,8491.992
2019-11-14,61.3630251,2.383829,3096.63,8708.095
2019-11-13,61.1142712,2.099079,3094.04,8808.263
2019-11-12,60.6470318,1.655303,3091.84,8815.663
2019-11-11,61.3208846,2.329156,3087.01,8757.789
2019-11-10,61.2655653,2.323113,3093.08,9055.526
2019-11-09,61.2655653,2.158011,3093.08,8813.582
2019-11-08,61.289536,2.020573,3093.08,8804.881
2019-11-07,60.8586369,1.669106,3085.18,9267.561
2019-11-06,61.7527428,2.739288,3076.78,9360.88
2019-11-05,61.7200497,2.834082,3074.62,9342.527
2019-11-04,62.1035733,3.217605,3078.27,9412.612
2019-11-03,62.5555256,3.681626,3066.91,9235.355
2019-11-02,62.5555256,4.380412,3066.91,9324.718
2019-11-01,62.4374936,4.688811,3066.91,9261.104
2019-10-31,61.4124886,3.229335,3037.56,9199.585
2019-10-30,61.5647019,2.567953,3046.77,9205.727
2019-10-29,60.8295344,2.248842,3036.89,9427.688
2019-10-28,60.8025085,2.221816,3039.42,9256.148
2019-10-27,60.8554323,2.306692,3022.55,9551.715
2019-10-26,60.8554323,2.430672,3022.55,9244.972
2019-10-25,60.9669517,2.567464,3022.55,8660.701
2019-10-24,60.70502,2.486889,3010.29,7493.489
2019-10-23,60.1926818,1.823919,3004.52,7514.672
2019-10-22,59.4760693,0.981348,2995.99,8078.203
2019-10-21,59.2068214,0.7121,3006.72,8243.721
2019-10-20,59.5347514,1.085181,2986.2,8222.078
2019-10-19,59.5347514,0.766918,2986.2,7988.56
2019-10-18,59.548645,1.038702,2986.2,7973.207
2019-10-17,59.5544702,1.752729,2997.95,8103.911
2019-10-16,59.3292766,1.720293,2989.69,8047.527
2019-10-15,58.9791957,1.306055,2995.68,8205.369
2019-10-14,59.0151924,1.342052,2966.15,8374.686
2019-10-13,58.9917288,1.410517,2970.27,8321.006
2019-10-12,58.9917288,0.202504,2970.27,8336.555
2019-10-11,58.9424522,-0.02768,2970.27,8321.757
2019-10-10,59.1075545,0.149968,2938.13,8586.473
2019-10-09,59.2689632,0.11858,2919.4,8595.74
2019-10-08,59.1895312,0.280071,2893.06,8228.783
2019-10-07,59.0134548,0.103995,2938.79,8245.623
2019-10-06,58.8859681,0.093231,2952.01,7988.156
2019-10-05,58.8859681,0.194691,2952.01,8151.501
2019-10-04,58.8738997,0.260698,2952.01,8205.939
2019-10-03,58.1751136,0.257737,2910.63,8259.992
2019-10-02,57.7486826,0.02449,2887.61,8393.042
2019-10-01,58.1831532,0.472853,2940.25,8343.277
2019-09-30,58.9967493,1.359107,2976.74,8293.868
2019-09-29,58.5806928,1.008179,2961.79,8104.186
2019-09-28,58.5806928,0.949848,2961.79,8245.915
2019-09-27,58.5487407,1.214233,2961.79,8251.846
2019-09-26,58.4247602,0.925299,2977.62,8118.968
2019-09-25,58.3994874,0.841393,2984.87,8486.993
2019-09-24,58.2181306,1.093956,2966.6,8620.566
2019-09-23,58.3687631,1.244588,2991.78,9729.324
2019-09-22,58.4947217,1.282513,2992.07,10070.39
2019-09-21,58.4947217,0.401215,2992.07,10019.72
2019-09-20,58.4495703,0.481979,2992.07,10181.64
2019-09-19,58.7678331,0.971922,3006.79,10266.41
2019-09-18,58.509943,0.655289,3006.73,10198.25
2019-09-17,57.8017414,0.211666,3005.7,10241.27
2019-09-16,57.6089837,0.018908,2997.96,10276.79
2019-09-15,57.6731406,-0.0093,3007.39,10347.71
2019-09-14,57.6731406,0.095985,3007.39,10358.05
2019-09-13,57.5812122,-0.42053,3007.39,10360.55
2019-09-12,58.7892252,-0.33556,3009.57,10410.13
2019-09-11,58.9701355,0.275624,3000.93,10178.37
2019-09-10,58.9575866,0.006202,2979.39,10115.98
2019-09-09,59.1503828,0.198998,2978.43,10334.97
2019-09-08,58.9094603,0.03694,2978.71,10441.28
2019-09-07,58.9094603,0.017988,2978.71,10517.25
2019-09-06,58.7927374,-0.07893,2978.71,10353.3
2019-09-05,58.6912775,-0.84007,2976,10575.53
2019-09-04,58.6132017,-0.43802,2937.78,10594.49
2019-09-03,57.9173768,-2.32697,2906.27,10623.54
2019-09-02,57.7241926,-2.52016,2926.46,10346.76
2019-09-01,57.7102999,-2.57129,2926.46,9757.97
2019-08-31,57.6376425,-2.68795,2926.46,9630.664
2019-08-30,57.572514,-3.93165,2926.46,9598.174
2019-08-29,57.6308448,-3.56131,2924.58,9510.201
2019-08-28,57.3345074,-3.79236,2887.94,9754.423
2019-08-27,57.4994609,-3.56946,2869.16,10185.5
2019-08-26,57.5580941,-3.51083,2878.38,10370.82
2019-08-25,57.1241749,-3.97826,2847.11,10138.52
2019-08-24,57.1241749,-3.65838,2847.11,10159.96
2019-08-23,57.2122091,-3.67495,2847.11,10407.97
2019-08-22,58.0935069,-2.72939,2922.95,10131.06
2019-08-21,57.9675914,-2.87757,2924.43,10138.05
2019-08-20,57.7959108,-2.69348,2900.51,10763.23
2019-08-19,57.8546542,-2.63474,2923.65,10916.05
2019-08-18,57.5900758,-2.96645,2888.68,10345.81
2019-08-17,57.5900758,-3.171,2888.68,10231.74
2019-08-16,57.6824445,-3.05357,2888.68,10374.34
2019-08-15,57.577156,-3.121,2847.6,10311.55
2019-08-14,58.0017417,-2.72421,2840.6,10051.7
2019-08-13,59.1247811,-1.48691,2926.32,10895.83
2019-08-12,58.6945114,-1.91718,2883.75,11382.62
2019-08-11,58.9513845,-1.69154,2918.65,11523.58
2019-08-10,58.9513845,-1.5955,2918.65,11354.02
2019-08-09,58.87252,-1.74244,2918.65,11862.94
2019-08-08,58.8914719,-1.56496,2938.09,11966.41
2019-08-07,58.8716709,-1.53769,2883.98,11941.97
2019-08-06,59.5313426,-0.64643,2881.77,11478.17
2019-08-05,59.0512234,-1.12655,2844.74,11805.65
2019-08-04,60.244348,-0.01618,2932.05,10970.18
